flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,route,is_anomaly,invalid_flight_id
SJ020,SpiceJet,BLR,BOM,2026-04-19T22:18:41.701Z,2026-04-20T02:27:41.701Z,1899-12-31 04:09:00.0000000,249,BLR - BOM,false,false
SJ099,Unknown,MAA,BLR,2026-04-19T22:14:41.702Z,2026-04-20T00:34:41.702Z,1899-12-31 02:20:00.0000000,140,MAA - BLR,false,false
UK020,Vistara,MAA,BLR,2026-04-19T21:23:41.701Z,2026-04-19T22:38:41.701Z,1899-12-31 01:15:00.0000000,75,MAA - BLR,false,false
6F118,IndiGo,CCU,HYD,2026-04-19T19:52:41.702Z,2026-04-19T21:01:41.702Z,1899-12-31 01:09:00.0000000,69,CCU - HYD,false,false
6F007,IndiGo,HYD,MAA,2026-04-19T18:55:41.701Z,2026-04-19T19:54:41.701Z,1899-12-31 00:59:00.0000000,59,HYD - MAA,false,false
AI024,Air India,MAA,BOM,2026-04-19T18:38:41.701Z,2026-04-19T19:45:41.701Z,1899-12-31 01:07:00.0000000,67,MAA - BOM,false,false
AI053,Air India,CCU,DEL,2026-04-19T18:04:41.701Z,2026-04-19T22:19:41.701Z,1899-12-31 04:15:00.0000000,255,CCU - DEL,false,false
AI098,Air India,HYD,MAA,2026-04-19T16:01:41.702Z,2026-04-19T18:11:41.702Z,1899-12-31 02:10:00.0000000,130,HYD - MAA,false,false
AI085,Air India,DEL,HYD,2026-04-19T15:45:41.702Z,2026-04-19T20:33:41.702Z,1899-12-31 04:48:00.0000000,288,DEL - HYD,false,false
UK130,Vistara,MAA,BLR,2026-04-19T15:36:41.702Z,2026-04-19T19:43:41.702Z,1899-12-31 04:07:00.0000000,247,MAA - BLR,false,false
AI198,Air India,CCU,MAA,2026-04-19T10:56:41.703Z,2026-04-19T14:19:41.703Z,1899-12-31 03:23:00.0000000,203,CCU - MAA,false,false
AI180,Air India,BOM,CCU,2026-04-19T10:19:41.703Z,2026-04-19T11:00:41.703Z,1899-12-31 00:41:00.0000000,41,BOM - CCU,false,false
6F243,IndiGo,BOM,HYD,2026-04-19T09:37:41.704Z,2026-04-19T10:33:41.704Z,1899-12-31 00:56:00.0000000,56,BOM - HYD,false,false
AI165,Air India,DEL,CCU,2026-04-19T08:51:41.703Z,2026-04-19T10:31:41.703Z,1899-12-31 01:40:00.0000000,100,DEL - CCU,false,false
6F221,IndiGo,MAA,DEL,2026-04-19T05:20:41.704Z,2026-04-19T08:52:41.704Z,1899-12-31 03:32:00.0000000,212,MAA - DEL,false,false
AI013,Air India,HYD,BLR,2026-04-19T03:41:41.701Z,2026-04-19T04:58:41.701Z,1899-12-31 01:17:00.0000000,77,HYD - BLR,false,false
6F059,IndiGo,BOM,DEL,2026-04-19T01:12:41.701Z,2026-04-19T06:02:41.701Z,1899-12-31 04:50:00.0000000,290,BOM - DEL,false,false
UK202,Vistara,DEL,HYD,2026-04-19T01:11:41.703Z,2026-04-19T05:37:41.703Z,1899-12-31 04:26:00.0000000,266,DEL - HYD,false,false
UK191,Vistara,MAA,BLR,2026-04-18T21:51:41.703Z,2026-04-18T22:57:41.703Z,1899-12-31 01:06:00.0000000,66,MAA - BLR,false,false
6F111,IndiGo,HYD,DEL,2026-04-18T17:09:41.702Z,2026-04-18T20:02:41.702Z,1899-12-31 02:53:00.0000000,173,HYD - DEL,false,false
6F076,IndiGo,CCU,HYD,2026-04-18T15:35:41.702Z,2026-04-18T16:20:41.702Z,1899-12-31 00:45:00.0000000,45,CCU - HYD,false,false
6F107,IndiGo,CCU,BLR,2026-04-18T14:14:41.702Z,2026-04-18T17:14:42.000Z,1899-12-31 03:00:00.2980000,180,CCU - BLR,false,false
6F264,Unknown,DEL,HYD,2026-04-18T14:03:41.701Z,2026-04-18T18:23:41.701Z,1899-12-31 04:20:00.0000000,260,DEL - HYD,false,false
UK098,Vistara,CCU,DEL,2026-04-18T13:38:41.702Z,2026-04-18T17:54:41.702Z,1899-12-31 04:16:00.0000000,256,CCU - DEL,false,false
AI049,Air India,CCU,MAA,2026-04-18T13:35:41.701Z,2026-04-18T15:48:41.701Z,1899-12-31 02:13:00.0000000,133,CCU - MAA,false,false
6F210,IndiGo,HYD,DEL,2026-04-18T11:51:41.703Z,2026-04-18T15:58:41.703Z,1899-12-31 04:07:00.0000000,247,HYD - DEL,false,false
6F137,IndiGo,CCU,DEL,2026-04-18T10:45:41.702Z,2026-04-18T15:01:41.702Z,1899-12-31 04:16:00.0000000,256,CCU - DEL,false,false
SJ096,Unknown,DEL,HYD,2026-04-18T10:29:41.702Z,2026-04-18T13:45:41.702Z,1899-12-31 03:16:00.0000000,196,DEL - HYD,false,false
SJ090,SpiceJet,HYD,MAA,2026-04-18T10:24:41.702Z,2026-04-18T13:11:41.702Z,1899-12-31 02:47:00.0000000,167,HYD - MAA,false,false
AI218,Air India,BOM,CCU,2026-04-18T08:55:41.703Z,2026-04-18T11:55:41.703Z,1899-12-31 03:00:00.0000000,180,BOM - CCU,false,false
6F228,IndiGo,HYD,MAA,2026-04-18T04:36:41.704Z,2026-04-18T09:27:41.704Z,1899-12-31 04:51:00.0000000,291,HYD - MAA,false,false
SJ059,SpiceJet,CCU,DEL,2026-04-18T02:50:41.701Z,2026-04-18T04:06:41.701Z,1899-12-31 01:16:00.0000000,76,CCU - DEL,false,false
UK043,Unknown,DEL,HYD,2026-04-18T00:48:41.701Z,2026-04-18T04:52:41.701Z,1899-12-31 04:04:00.0000000,244,DEL - HYD,false,false
AI203,Air India,BOM,CCU,2026-04-18T00:09:41.703Z,2026-04-18T02:56:41.703Z,1899-12-31 02:47:00.0000000,167,BOM - CCU,false,false
UK213,Vistara,BOM,CCU,2026-04-17T23:21:41.704Z,2026-04-18T01:01:41.704Z,1899-12-31 01:40:00.0000000,100,BOM - CCU,false,false
SJ229,SpiceJet,CCU,DEL,2026-04-17T22:25:41.704Z,2026-04-18T00:27:41.704Z,1899-12-31 02:02:00.0000000,122,CCU - DEL,false,false
AI066,Air India,HYD,MAA,2026-04-17T21:51:41.701Z,2026-04-18T00:11:41.701Z,1899-12-31 02:20:00.0000000,140,HYD - MAA,false,false
6F268,Unknown,DEL,MAA,2026-04-17T20:29:41.701Z,2026-04-17T21:58:41.701Z,1899-12-31 01:29:00.0000000,89,DEL - MAA,false,false
SJ033,SpiceJet,HYD,DEL,2026-04-17T17:26:41.701Z,2026-04-17T18:51:41.701Z,1899-12-31 01:25:00.0000000,85,HYD - DEL,false,false
SJ080,SpiceJet,CCU,MAA,2026-04-17T16:04:41.702Z,2026-04-17T17:59:41.702Z,1899-12-31 01:55:00.0000000,115,CCU - MAA,false,false
6F090,IndiGo,HYD,BLR,2026-04-17T15:10:41.702Z,2026-04-17T19:22:41.702Z,1899-12-31 04:12:00.0000000,252,HYD - BLR,false,false
6F002,IndiGo,BLR,MAA,2026-04-17T14:11:41.700Z,2026-04-17T17:34:41.700Z,1899-12-31 03:23:00.0000000,203,BLR - MAA,false,false
AI245,Air India,BOM,CCU,2026-04-20T23:07:41.704Z,2026-04-21T01:43:41.704Z,1899-12-31 02:36:00.0000000,156,BOM - CCU,false,false
6F164,IndiGo,BLR,BOM,2026-04-20T22:18:41.703Z,2026-04-21T00:45:41.703Z,1899-12-31 02:27:00.0000000,147,BLR - BOM,false,false
SJ093,SpiceJet,BLR,BOM,2026-04-20T21:55:41.702Z,2026-04-20T23:01:41.702Z,1899-12-31 01:06:00.0000000,66,BLR - BOM,false,false
UK067,Vistara,BOM,CCU,2026-04-20T21:36:41.701Z,2026-04-21T01:02:41.701Z,1899-12-31 03:26:00.0000000,206,BOM - CCU,false,false
SJ043,Unknown,MAA,DEL,2026-04-20T18:59:41.701Z,2026-04-20T21:08:41.701Z,1899-12-31 02:09:00.0000000,129,MAA - DEL,false,false
UK176,Vistara,HYD,BLR,2026-04-20T18:41:41.703Z,2026-04-20T22:49:41.703Z,1899-12-31 04:08:00.0000000,248,HYD - BLR,false,false
UK150,Vistara,DEL,CCU,2026-04-20T18:31:41.703Z,2026-04-20T19:01:41.703Z,1899-12-31 00:30:00.0000000,30,DEL - CCU,false,false
UK215,Vistara,BOM,DEL,2026-04-20T17:38:41.704Z,2026-04-20T19:50:41.704Z,1899-12-31 02:12:00.0000000,132,BOM - DEL,false,false
UK187,Vistara,BLR,BOM,2026-04-20T16:52:41.703Z,2026-04-20T18:42:41.703Z,1899-12-31 01:50:00.0000000,110,BLR - BOM,false,false
SJ150,SpiceJet,BOM,HYD,2026-04-20T15:33:41.702Z,2026-04-20T19:03:41.702Z,1899-12-31 03:30:00.0000000,210,BOM - HYD,false,false
6F034,IndiGo,BOM,DEL,2026-04-20T11:53:41.701Z,2026-04-20T12:49:41.701Z,1899-12-31 00:56:00.0000000,56,BOM - DEL,false,false
AI079,Air India,CCU,BLR,2026-04-20T11:04:41.702Z,2026-04-20T13:19:41.702Z,1899-12-31 02:15:00.0000000,135,CCU - BLR,false,false
SJ018,SpiceJet,BOM,CCU,2026-04-20T10:58:41.701Z,2026-04-20T13:31:41.701Z,1899-12-31 02:33:00.0000000,153,BOM - CCU,false,false
AI240,Air India,MAA,DEL,2026-04-20T10:19:41.704Z,2026-04-20T12:46:41.704Z,1899-12-31 02:27:00.0000000,147,MAA - DEL,false,false
SJ007,SpiceJet,BOM,CCU,2026-04-20T10:03:41.701Z,2026-04-20T14:53:41.701Z,1899-12-31 04:50:00.0000000,290,BOM - CCU,false,false
SJ141,SpiceJet,CCU,DEL,2026-04-20T10:00:41.702Z,2026-04-20T13:37:41.702Z,1899-12-31 03:37:00.0000000,217,CCU - DEL,false,false
SJ235,SpiceJet,BOM,DEL,2026-04-20T09:57:41.704Z,2026-04-20T13:45:41.704Z,1899-12-31 03:48:00.0000000,228,BOM - DEL,false,false
SJ078,SpiceJet,DEL,HYD,2026-04-20T09:41:41.701Z,2026-04-20T12:49:41.701Z,1899-12-31 03:08:00.0000000,188,DEL - HYD,false,false
AI078,Air India,DEL,BOM,2026-04-20T08:58:41.702Z,2026-04-20T13:28:41.702Z,1899-12-31 04:30:00.0000000,270,DEL - BOM,false,false
AI208,Air India,BLR,BOM,2026-04-20T08:38:41.703Z,2026-04-20T11:52:41.703Z,1899-12-31 03:14:00.0000000,194,BLR - BOM,false,false
6F029,IndiGo,BOM,BLR,2026-04-20T07:31:41.701Z,2026-04-20T11:45:41.701Z,1899-12-31 04:14:00.0000000,254,BOM - BLR,false,false
UK206,Vistara,MAA,BLR,2026-04-20T06:01:41.703Z,2026-04-20T10:34:41.703Z,1899-12-31 04:33:00.0000000,273,MAA - BLR,false,false
6F178,IndiGo,BOM,CCU,2026-04-20T04:48:41.703Z,2026-04-20T09:11:41.703Z,1899-12-31 04:23:00.0000000,263,BOM - CCU,false,false
AI189,Air India,CCU,DEL,2026-04-20T03:44:41.703Z,2026-04-20T05:32:41.703Z,1899-12-31 01:48:00.0000000,108,CCU - DEL,false,false
6F187,IndiGo,BOM,MAA,2026-04-20T03:19:41.703Z,2026-04-20T07:37:41.703Z,1899-12-31 04:18:00.0000000,258,BOM - MAA,false,false
6F031,IndiGo,BOM,BLR,2026-04-20T02:00:41.701Z,2026-04-20T06:37:41.701Z,1899-12-31 04:37:00.0000000,277,BOM - BLR,false,false
SJ198,SpiceJet,CCU,BOM,2026-04-20T00:47:41.703Z,2026-04-20T05:28:41.703Z,1899-12-31 04:41:00.0000000,281,CCU - BOM,false,false
AI061,Air India,BOM,CCU,2026-04-19T23:31:41.701Z,2026-04-20T01:02:41.701Z,1899-12-31 01:31:00.0000000,91,BOM - CCU,false,false
6F070,IndiGo,HYD,DEL,2026-04-19T23:23:41.701Z,2026-04-20T02:24:41.701Z,1899-12-31 03:01:00.0000000,181,HYD - DEL,false,false
SJ048,SpiceJet,MAA,BLR,2026-04-19T22:43:41.701Z,2026-04-20T00:19:41.701Z,1899-12-31 01:36:00.0000000,96,MAA - BLR,false,false
6F022,IndiGo,MAA,BLR,2026-04-19T21:46:41.701Z,2026-04-20T02:05:41.701Z,1899-12-31 04:19:00.0000000,259,MAA - BLR,false,false
6F071,IndiGo,DEL,CCU,2026-04-19T20:18:41.702Z,2026-04-20T00:31:41.702Z,1899-12-31 04:13:00.0000000,253,DEL - CCU,false,false
6F249,IndiGo,HYD,BOM,2026-04-19T20:06:41.700Z,2026-04-19T23:13:41.700Z,1899-12-31 03:07:00.0000000,187,HYD - BOM,false,false
SJ192,SpiceJet,HYD,BOM,2026-04-19T18:45:42.000Z,2026-04-18T23:45:42.000Z,-0.791666666671517,300,HYD - BOM,false,false
SJ004,SpiceJet,MAA,DEL,2026-04-19T17:52:41.701Z,2026-04-19T21:01:41.701Z,1899-12-31 03:09:00.0000000,189,MAA - DEL,false,false
6F038,IndiGo,HYD,MAA,2026-04-19T15:36:41.701Z,2026-04-19T19:33:41.701Z,1899-12-31 03:57:00.0000000,237,HYD - MAA,false,false
SJ012,SpiceJet,HYD,BLR,2026-04-19T15:01:41.701Z,2026-04-19T16:12:41.701Z,1899-12-31 01:11:00.0000000,71,HYD - BLR,false,false
AI193,Air India,MAA,HYD,2026-04-19T11:33:41.703Z,2026-04-19T16:07:41.703Z,1899-12-31 04:34:00.0000000,274,MAA - HYD,false,false
AI037,Unknown,BOM,BLR,2026-04-19T11:14:41.701Z,2026-04-19T15:13:41.701Z,1899-12-31 03:59:00.0000000,239,BOM - BLR,false,false
UK220,Vistara,BLR,BOM,2026-04-19T09:51:41.704Z,2026-04-19T13:25:41.704Z,1899-12-31 03:34:00.0000000,214,BLR - BOM,false,false
6F066,IndiGo,BLR,HYD,2026-04-19T06:07:41.701Z,2026-04-19T07:43:41.701Z,1899-12-31 01:36:00.0000000,96,BLR - HYD,false,false
AI033,Air India,MAA,CCU,2026-04-19T05:25:41.701Z,2026-04-19T10:21:41.701Z,1899-12-31 04:56:00.0000000,296,MAA - CCU,false,false
6F115,IndiGo,MAA,BLR,2026-04-19T04:41:41.702Z,2026-04-19T06:23:41.702Z,1899-12-31 01:42:00.0000000,102,MAA - BLR,false,false
SJ079,SpiceJet,HYD,DEL,2026-04-19T01:58:41.702Z,2026-04-19T05:02:41.702Z,1899-12-31 03:04:00.0000000,184,HYD - DEL,false,false
SJ082,SpiceJet,BOM,DEL,2026-04-19T01:54:41.702Z,2026-04-19T02:33:41.702Z,1899-12-31 00:39:00.0000000,39,BOM - DEL,false,false
6F269,Unknown,HYD,MAA,2026-04-19T01:30:41.702Z,2026-04-19T02:52:41.702Z,1899-12-31 01:22:00.0000000,82,HYD - MAA,false,false
6F050,IndiGo,DEL,BOM,2026-04-19T00:35:41.701Z,2026-04-19T04:32:41.701Z,1899-12-31 03:57:00.0000000,237,DEL - BOM,false,false
UK029,Vistara,DEL,BOM,2026-04-18T23:26:41.701Z,2026-04-19T02:15:41.701Z,1899-12-31 02:49:00.0000000,169,DEL - BOM,false,false
6F053,IndiGo,DEL,HYD,2026-04-18T20:26:41.701Z,2026-04-19T00:39:41.701Z,1899-12-31 04:13:00.0000000,253,DEL - HYD,false,false
6F009,IndiGo,BLR,CCU,2026-04-18T20:21:41.701Z,2026-04-18T23:36:41.701Z,1899-12-31 03:15:00.0000000,195,BLR - CCU,false,false
UK082,Vistara,DEL,BOM,2026-04-18T16:50:41.702Z,2026-04-18T21:21:41.702Z,1899-12-31 04:31:00.0000000,271,DEL - BOM,false,false
SJ125,SpiceJet,DEL,BLR,2026-04-18T14:21:41.702Z,2026-04-18T16:55:41.702Z,1899-12-31 02:34:00.0000000,154,DEL - BLR,false,false
AI026,Air India,DEL,BOM,2026-04-18T14:14:41.701Z,2026-04-18T15:13:41.701Z,1899-12-31 00:59:00.0000000,59,DEL - BOM,false,false
6F173,IndiGo,BOM,CCU,2026-04-18T12:19:41.703Z,2026-04-18T13:08:41.703Z,1899-12-31 00:49:00.0000000,49,BOM - CCU,false,false
SJ152,SpiceJet,BOM,DEL,2026-04-18T12:09:41.702Z,2026-04-18T13:50:41.702Z,1899-12-31 01:41:00.0000000,101,BOM - DEL,false,false
6F153,IndiGo,CCU,BLR,2026-04-18T08:23:41.703Z,2026-04-18T12:20:41.703Z,1899-12-31 03:57:00.0000000,237,CCU - BLR,false,false
AI114,Air India,CCU,DEL,2026-04-18T07:48:41.702Z,2026-04-18T09:03:41.702Z,1899-12-31 01:15:00.0000000,75,CCU - DEL,false,false
UK045,Vistara,MAA,HYD,2026-04-18T07:43:41.701Z,2026-04-18T09:28:41.701Z,1899-12-31 01:45:00.0000000,105,MAA - HYD,false,false
6F088,IndiGo,CCU,BLR,2026-04-18T05:51:41.702Z,2026-04-18T08:22:41.702Z,1899-12-31 02:31:00.0000000,151,CCU - BLR,false,false
6F072,IndiGo,BLR,CCU,2026-04-18T02:14:41.702Z,2026-04-18T03:11:41.702Z,1899-12-31 00:57:00.0000000,57,BLR - CCU,false,false
6F045,IndiGo,BOM,HYD,2026-04-17T23:04:41.701Z,2026-04-18T03:38:41.701Z,1899-12-31 04:34:00.0000000,274,BOM - HYD,false,false
UK101,Vistara,DEL,HYD,2026-04-17T15:00:41.702Z,2026-04-17T17:43:41.702Z,1899-12-31 02:43:00.0000000,163,DEL - HYD,false,false
UK124,Vistara,MAA,BLR,2026-04-17T14:35:41.702Z,2026-04-17T17:09:41.702Z,1899-12-31 02:34:00.0000000,154,MAA - BLR,false,false
UK005,Vistara,BOM,MAA,2026-04-17T14:02:41.701Z,2026-04-17T18:14:41.701Z,1899-12-31 04:12:00.0000000,252,BOM - MAA,false,false
AI140,Air India,BOM,DEL,2026-04-20T22:25:41.702Z,2026-04-21T02:08:41.702Z,1899-12-31 03:43:00.0000000,223,BOM - DEL,false,false
SJ205,SpiceJet,HYD,CCU,2026-04-20T21:56:41.703Z,2026-04-20T23:00:41.703Z,1899-12-31 01:04:00.0000000,64,HYD - CCU,false,false
UK055,Vistara,HYD,DEL,2026-04-20T16:48:41.701Z,2026-04-20T19:31:41.701Z,1899-12-31 02:43:00.0000000,163,HYD - DEL,false,false
AI242,Unknown,BLR,CCU,2026-04-20T16:41:41.704Z,2026-04-20T17:43:41.704Z,1899-12-31 01:02:00.0000000,62,BLR - CCU,false,false
UK063,Vistara,DEL,BOM,2026-04-20T16:29:41.701Z,2026-04-20T17:41:41.701Z,1899-12-31 01:12:00.0000000,72,DEL - BOM,false,false
6F180,IndiGo,MAA,BLR,2026-04-20T15:24:41.703Z,2026-04-20T19:48:41.703Z,1899-12-31 04:24:00.0000000,264,MAA - BLR,false,false
6F261,Unknown,CCU,DEL,2026-04-20T14:31:41.703Z,2026-04-20T17:29:41.703Z,1899-12-31 02:58:00.0000000,178,CCU - DEL,false,false
AI077,Air India,CCU,HYD,2026-04-20T13:45:41.702Z,2026-04-20T14:51:41.702Z,1899-12-31 01:06:00.0000000,66,CCU - HYD,false,false
UK133,Vistara,BOM,DEL,2026-04-20T10:04:41.702Z,2026-04-20T13:16:41.702Z,1899-12-31 03:12:00.0000000,192,BOM - DEL,false,false
6F238,IndiGo,BOM,DEL,2026-04-20T08:31:41.704Z,2026-04-20T09:19:41.704Z,1899-12-31 00:48:00.0000000,48,BOM - DEL,false,false
SJ228,SpiceJet,BOM,CCU,2026-04-20T08:29:41.704Z,2026-04-20T12:16:41.704Z,1899-12-31 03:47:00.0000000,227,BOM - CCU,false,false
UK001,Vistara,CCU,DEL,2026-04-20T05:06:41.700Z,2026-04-20T06:31:41.700Z,1899-12-31 01:25:00.0000000,85,CCU - DEL,false,false
UK100,Vistara,CCU,BLR,2026-04-20T04:40:41.702Z,2026-04-20T07:12:41.702Z,1899-12-31 02:32:00.0000000,152,CCU - BLR,false,false
AI068,Air India,BOM,BLR,2026-04-20T02:48:41.702Z,2026-04-20T04:48:42.000Z,1899-12-31 02:00:00.2980000,120,BOM - BLR,false,false
6F272,Unknown,HYD,MAA,2026-04-19T23:35:41.702Z,2026-04-20T00:22:41.702Z,1899-12-31 00:47:00.0000000,47,HYD - MAA,false,false
6F112,IndiGo,HYD,DEL,2026-04-19T21:00:41.702Z,2026-04-19T23:16:41.702Z,1899-12-31 02:16:00.0000000,136,HYD - DEL,false,false
AI237,Air India,BOM,CCU,2026-04-19T19:58:41.704Z,2026-04-19T23:13:41.704Z,1899-12-31 03:15:00.0000000,195,BOM - CCU,false,false
6F014,IndiGo,DEL,MAA,2026-04-19T19:42:41.701Z,2026-04-19T23:15:41.701Z,1899-12-31 03:33:00.0000000,213,DEL - MAA,false,false
AI252,Unknown,HYD,DEL,2026-04-19T17:30:41.704Z,2026-04-19T21:54:41.704Z,1899-12-31 04:24:00.0000000,264,HYD - DEL,false,false
6F125,IndiGo,BOM,CCU,2026-04-19T17:09:41.702Z,2026-04-19T21:13:41.702Z,1899-12-31 04:04:00.0000000,244,BOM - CCU,false,false
AI076,Air India,BLR,BOM,2026-04-19T15:37:41.702Z,2026-04-19T16:12:41.702Z,1899-12-31 00:35:00.0000000,35,BLR - BOM,false,false
6F041,IndiGo,MAA,BOM,2026-04-19T13:19:41.701Z,2026-04-19T16:48:41.701Z,1899-12-31 03:29:00.0000000,209,MAA - BOM,false,false
6F220,IndiGo,HYD,BOM,2026-04-19T10:27:41.704Z,2026-04-19T11:25:41.704Z,1899-12-31 00:58:00.0000000,58,HYD - BOM,false,false
UK065,Vistara,BOM,CCU,2026-04-19T09:38:41.701Z,2026-04-19T13:46:41.701Z,1899-12-31 04:08:00.0000000,248,BOM - CCU,false,false
SJ193,SpiceJet,CCU,DEL,2026-04-19T09:37:41.703Z,2026-04-19T12:16:41.703Z,1899-12-31 02:39:00.0000000,159,CCU - DEL,false,false
AI219,Unknown,BLR,DEL,2026-04-19T09:28:41.703Z,2026-04-19T11:27:41.703Z,1899-12-31 01:59:00.0000000,119,BLR - DEL,false,false
UK118,Vistara,HYD,BLR,2026-04-19T06:22:41.702Z,2026-04-19T07:22:42.000Z,1899-12-31 01:00:00.2980000,60,HYD - BLR,false,false
SJ011,SpiceJet,BOM,MAA,2026-04-19T05:14:41.701Z,2026-04-19T09:59:41.701Z,1899-12-31 04:45:00.0000000,285,BOM - MAA,false,false
SJ147,SpiceJet,BLR,CCU,2026-04-19T04:30:41.702Z,2026-04-19T08:52:41.702Z,1899-12-31 04:22:00.0000000,262,BLR - CCU,false,false
SJ032,SpiceJet,MAA,BOM,2026-04-19T02:11:41.701Z,2026-04-19T04:33:41.701Z,1899-12-31 02:22:00.0000000,142,MAA - BOM,false,false
AI123,Air India,MAA,BOM,2026-04-18T22:19:41.702Z,2026-04-19T00:45:41.702Z,1899-12-31 02:26:00.0000000,146,MAA - BOM,false,false
UK211,Vistara,MAA,CCU,2026-04-18T20:39:41.704Z,2026-04-18T22:02:41.704Z,1899-12-31 01:23:00.0000000,83,MAA - CCU,false,false
6F189,IndiGo,MAA,BLR,2026-04-18T20:08:41.703Z,2026-04-18T21:51:41.703Z,1899-12-31 01:43:00.0000000,103,MAA - BLR,false,false
UK198,Vistara,DEL,BLR,2026-04-18T16:43:41.703Z,2026-04-18T18:18:41.703Z,1899-12-31 01:35:00.0000000,95,DEL - BLR,false,false
SJ024,SpiceJet,DEL,MAA,2026-04-18T16:29:41.701Z,2026-04-18T20:21:41.701Z,1899-12-31 03:52:00.0000000,232,DEL - MAA,false,false
6F167,IndiGo,BLR,BOM,2026-04-18T16:26:41.703Z,2026-04-18T17:50:41.703Z,1899-12-31 01:24:00.0000000,84,BLR - BOM,false,false
SJ104,SpiceJet,HYD,DEL,2026-04-18T10:00:41.702Z,2026-04-18T11:00:42.000Z,1899-12-31 01:00:00.2980000,60,HYD - DEL,false,false
6F208,IndiGo,CCU,BOM,2026-04-18T08:27:41.703Z,2026-04-18T11:34:41.703Z,1899-12-31 03:07:00.0000000,187,CCU - BOM,false,false
6F244,IndiGo,MAA,CCU,2026-04-18T07:07:41.704Z,2026-04-18T08:31:41.704Z,1899-12-31 01:24:00.0000000,84,MAA - CCU,false,false
UK160,Vistara,BLR,BOM,2026-04-18T06:42:41.703Z,2026-04-18T10:58:41.703Z,1899-12-31 04:16:00.0000000,256,BLR - BOM,false,false
AI095,Air India,DEL,MAA,2026-04-18T05:00:41.702Z,2026-04-18T08:18:41.702Z,1899-12-31 03:18:00.0000000,198,DEL - MAA,false,false
6F139,IndiGo,HYD,MAA,2026-04-18T04:55:41.702Z,2026-04-18T08:17:41.702Z,1899-12-31 03:22:00.0000000,202,HYD - MAA,false,false
6F160,IndiGo,MAA,BLR,2026-04-18T04:09:41.703Z,2026-04-18T08:26:41.703Z,1899-12-31 04:17:00.0000000,257,MAA - BLR,false,false
6F095,IndiGo,BLR,MAA,2026-04-18T01:53:41.702Z,2026-04-18T05:34:41.702Z,1899-12-31 03:41:00.0000000,221,BLR - MAA,false,false
UK108,Vistara,DEL,BLR,2026-04-18T00:28:41.702Z,2026-04-18T03:46:41.702Z,1899-12-31 03:18:00.0000000,198,DEL - BLR,false,false
UK217,Vistara,MAA,CCU,2026-04-17T21:19:41.704Z,2026-04-17T22:14:41.704Z,1899-12-31 00:55:00.0000000,55,MAA - CCU,false,false
UK205,Vistara,HYD,MAA,2026-04-17T18:57:41.703Z,2026-04-17T21:46:41.703Z,1899-12-31 02:49:00.0000000,169,HYD - MAA,false,false
6F200,IndiGo,HYD,DEL,2026-04-17T14:54:41.703Z,2026-04-17T19:41:41.703Z,1899-12-31 04:47:00.0000000,287,HYD - DEL,false,false
6F044,IndiGo,DEL,HYD,2026-04-17T13:25:41.701Z,2026-04-17T17:36:41.701Z,1899-12-31 04:11:00.0000000,251,DEL - HYD,false,false
AI052,Air India,CCU,MAA,2026-04-17T13:06:41.701Z,2026-04-17T15:42:41.701Z,1899-12-31 02:36:00.0000000,156,CCU - MAA,false,false
AI093,Air India,BOM,BLR,2026-04-17T12:35:41.702Z,2026-04-17T17:28:41.702Z,1899-12-31 04:53:00.0000000,293,BOM - BLR,false,false
AI137,Air India,BOM,DEL,2026-04-20T22:49:41.702Z,2026-04-21T01:17:41.702Z,1899-12-31 02:28:00.0000000,148,BOM - DEL,false,false
UK140,Vistara,MAA,BLR,2026-04-20T19:37:41.703Z,2026-04-20T21:00:41.703Z,1899-12-31 01:23:00.0000000,83,MAA - BLR,false,false
AI115,Air India,MAA,BLR,2026-04-20T19:37:41.702Z,2026-04-21T00:26:41.702Z,1899-12-31 04:49:00.0000000,289,MAA - BLR,false,false
UK145,Vistara,BOM,HYD,2026-04-20T18:30:41.703Z,2026-04-20T20:41:41.703Z,1899-12-31 02:11:00.0000000,131,BOM - HYD,false,false
SJ116,SpiceJet,HYD,CCU,2026-04-20T17:33:41.702Z,2026-04-20T19:02:41.702Z,1899-12-31 01:29:00.0000000,89,HYD - CCU,false,false
UK077,Unknown,HYD,BOM,2026-04-20T16:22:41.702Z,2026-04-20T18:00:41.702Z,1899-12-31 01:38:00.0000000,98,HYD - BOM,false,false
6F030,IndiGo,BOM,DEL,2026-04-20T14:20:41.701Z,2026-04-20T17:10:41.701Z,1899-12-31 02:50:00.0000000,170,BOM - DEL,false,false
UK083,Vistara,DEL,HYD,2026-04-20T14:10:41.702Z,2026-04-20T14:59:41.702Z,1899-12-31 00:49:00.0000000,49,DEL - HYD,false,false
UK141,Unknown,HYD,MAA,2026-04-20T13:38:41.703Z,2026-04-20T15:59:41.703Z,1899-12-31 02:21:00.0000000,141,HYD - MAA,false,false
6F084,IndiGo,CCU,HYD,2026-04-20T10:34:41.702Z,2026-04-20T11:34:42.000Z,1899-12-31 01:00:00.2980000,60,CCU - HYD,false,false
UK076,Vistara,MAA,CCU,2026-04-20T08:03:41.702Z,2026-04-20T12:26:41.702Z,1899-12-31 04:23:00.0000000,263,MAA - CCU,false,false
